STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,DAPR,DAPR_ATTRIBUTES,MDPR,MDPR_ATTRIBUTES,WESF,WESF_ATTRIBUTES
US1NCBC0087,6/6/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",30,",,N",,,,,,,,,,
US1NCBC0087,6/9/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",,,,,,,3,",,N",1300,",,N",,
US1NCBC0087,6/10/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",376,",,N",,,,,,,,,,
US1NCBC0087,6/11/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",20,",,N",,,,,,,,,,
US1NCBC0087,6/12/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",5,",,N",,,,,,,,,,
US1NCBC0087,6/13/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,"T,,N",,,,,,,,,,
US1NCBC0087,6/14/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,6/16/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",,,,,,,2,",,N",0,",,N",,
US1NCBC0087,6/17/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,6/18/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",152,",,N",,,,,,,,,,
US1NCBC0087,6/19/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",102,",,N",,,,,,,,,,
US1NCBC0087,6/21/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",5,",,N",,,,,,,,,,
US1NCBC0087,6/22/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",10,",,N",,,,,,,,,,
US1NCBC0087,6/23/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",91,",,N",,,,,,,,,,
US1NCBC0087,6/24/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",3,",,N",,,,,,,,,,
US1NCBC0087,6/25/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",178,",,N",,,,,,,,,,
US1NCBC0087,6/26/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",5,",,N",,,,,,,,,,
US1NCBC0087,6/28/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",,,,,,,2,",,N",0,",,N",,
US1NCBC0087,6/29/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,6/30/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,7/1/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,7/2/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,7/3/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,7/4/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",51,",,N",,,,,,,,,,
US1NCBC0087,7/11/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",8,",,N",,,,,,,,,,
US1NCBC0087,7/14/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",,,,,,,3,",,N",411,",,N",,
US1NCBC0087,7/17/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",5,",,N",,,,,,,,,,
US1NCBC0087,7/18/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",13,",,N",,,,,,,,,,
US1NCBC0087,7/19/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",8,",,N",,,,,,,,,,
US1NCBC0087,7/21/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,"T,,N",,,,,,,,,,
US1NCBC0087,7/22/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",10,",,N",,,,,,,,,,
US1NCBC0087,7/23/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",160,",,N",,,,,,,,,,
US1NCBC0087,7/24/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",160,",,N",,,,,,,,,,
US1NCBC0087,7/26/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,"T,,N",,,,,,,,,,
US1NCBC0087,7/29/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",,,,,,,3,",,N",0,",,N",,
US1NCBC0087,8/1/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",307,",,N",,,,,,,,,,
US1NCBC0087,8/2/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",5,",,N",,,,,,,,,,
US1NCBC0087,8/3/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",10,",,N",,,,,,,,,,
US1NCBC0087,8/4/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",15,",,N",,,,,,,,,,
US1NCBC0087,8/5/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",427,",,N",,,,,,,,,,
US1NCBC0087,8/6/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",168,",,N",,,,,,,,,,
US1NCBC0087,8/7/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",8,",,N",,,,,,,,,,
US1NCBC0087,8/8/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",3,",,N",,,,,,,,,,
US1NCBC0087,8/9/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,8/10/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",20,",,N",,,,,,,,,,
US1NCBC0087,8/11/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",5,",,N",,,,,,,,,,
US1NCBC0087,8/18/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",,,,,,,7,",,N",114,",,N",,
US1NCBC0087,8/19/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,8/20/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",20,",,N",,,,,,,,,,
US1NCBC0087,8/22/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",10,",,N",,,,,,,,,,
US1NCBC0087,8/25/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",,,,,,,3,",,N",343,",,N",,
US1NCBC0087,8/26/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",8,",,N",,,,,,,,,,
US1NCBC0087,8/27/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",10,",,N",,,,,,,,,,
US1NCBC0087,8/28/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",20,",,N",,,,,,,,,,
US1NCBC0087,8/29/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",5,",,N",,,,,,,,,,
US1NCBC0087,8/31/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",,,,,,,2,",,N",0,",,N",,
US1NCBC0087,9/1/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,9/2/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,9/3/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",10,",,N",,,,,,,,,,
US1NCBC0087,9/4/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",3,",,N",,,,,,,,,,
US1NCBC0087,9/5/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,9/6/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,9/7/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,9/8/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,9/9/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,9/10/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,9/13/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",,,,,,,3,",,N",0,",,N",,
US1NCBC0087,9/14/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",351,",,N",,,,,,,,,,
US1NCBC0087,9/15/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",84,",,N",,,,,,,,,,
US1NCBC0087,9/16/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",5,",,N",,,,,,,,,,
US1NCBC0087,9/17/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,"T,,N",,,,,,,,,,
US1NCBC0087,9/20/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",,,,,,,3,",,N",13,",,N",,
US1NCBC0087,9/21/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,"T,,N",,,,,,,,,,
US1NCBC0087,9/22/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,9/23/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,9/24/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,10/5/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",,,,,,,11,",,N",119,",,N",,
US1NCBC0087,10/6/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",8,",,N",,,,,,,,,,
US1NCBC0087,10/7/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",18,",,N",,,,,,,,,,
US1NCBC0087,10/8/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",3,",,N",,,,,,,,,,
US1NCBC0087,10/10/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",3,",,N",,,,,,,,,,
US1NCBC0087,10/11/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,"T,,N",,,,,,,,,,
US1NCBC0087,10/12/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,10/13/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",94,",,N",,,,,,,,,,
US1NCBC0087,10/14/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",18,",,N",,,,,,,,,,
US1NCBC0087,10/15/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",3,",,N",,,,,,,,,,
US1NCBC0087,10/16/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",18,",,N",,,,,,,,,,
US1NCBC0087,10/17/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",5,",,N",,,,,,,,,,
US1NCBC0087,10/18/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",3,",,N",,,,,,,,,,
US1NCBC0087,10/20/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",,,,,,,2,",,N",312,",,N",,
US1NCBC0087,10/22/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",246,",,N",,,,,,,,,,
US1NCBC0087,10/23/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",18,",,N",,,,,,,,,,
US1NCBC0087,10/24/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",5,",,N",,,,,,,,,,
US1NCBC0087,10/27/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",,,,,,,3,",,N",297,",,N",,
US1NCBC0087,10/28/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",8,",,N",,,,,,,,,,
US1NCBC0087,10/29/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",5,",,N",,,,,,,,,,
US1NCBC0087,10/30/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",94,",,N",,,,,,,,,,
US1NCBC0087,10/31/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",660,",,N",,,,,,,,,,
US1NCBC0087,11/1/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",211,",,N",,,,,,,,,,
US1NCBC0087,11/2/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",5,",,N",,,,,,,,,,
US1NCBC0087,11/3/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,"T,,N",,,,,,,,,,
US1NCBC0087,11/4/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,11/5/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,11/6/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",3,",,N",,,,,,,,,,
US1NCBC0087,11/7/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,11/8/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",58,",,N",,,,,,,,,,
US1NCBC0087,11/9/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",3,",,N",,,,,,,,,,
US1NCBC0087,11/10/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,11/11/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,11/12/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",76,",,N",,,,,,,,,,
US1NCBC0087,11/13/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",13,",,N",,,,,,,,,,
US1NCBC0087,11/14/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,11/15/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",10,",,N",,,,,,,,,,
US1NCBC0087,11/17/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",,,,,,,2,",,N",0,",,N",,
US1NCBC0087,11/23/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",,,,,,,6,",,N",229,",,N",,
US1NCBC0087,11/24/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",135,",,N",,,,,,,,,,
US1NCBC0087,11/27/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",46,",,N",,,,,,,,,,
US1NCBC0087,11/28/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",13,",,N",,,,,,,,,,
US1NCBC0087,11/29/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",3,",,N",,,,,,,,,,
US1NCBC0087,11/30/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,12/1/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",378,",,N",,,,,,,,,,
US1NCBC0087,12/2/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,12/3/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,12/4/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,12/16/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",,,,,,,12,",,N",493,",,N",,
US1NCBC0087,12/17/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",193,",,N",,,,,,,,,,
US1NCBC0087,12/18/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",8,",,N",,,,,,,,,,
US1NCBC0087,12/19/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,12/20/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,12/27/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",,,,,,,7,",,N",511,",,N",,
US1NCBC0087,12/28/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",5,",,N",,,,,,,,,,
US1NCBC0087,12/29/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",114,",,N",,,,,,,,,,
US1NCBC0087,12/30/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",89,",,N",,,,,,,,,,
US1NCBC0087,12/31/2019,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",5,",,N",,,,,,,,,,
US1NCBC0087,1/1/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",3,",,N",,,,,,,,,,
US1NCBC0087,1/2/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,"T,,N",,,,,,,,,,
US1NCBC0087,1/3/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",173,",,N",,,,,,,,,,
US1NCBC0087,1/4/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",107,",,N",,,,,,,,,,
US1NCBC0087,1/5/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",8,",,N",,,,,,,,,,
US1NCBC0087,1/6/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,"T,,N",,,,,,,,,,
US1NCBC0087,1/7/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",23,",,N",,,,,,,,,,
US1NCBC0087,1/8/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",13,",,N",,,,,,,,,,
US1NCBC0087,1/11/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",97,",,N",,,,,,,,,,
US1NCBC0087,1/12/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",447,",,N",,,,,,,,,,
US1NCBC0087,1/19/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",,,,,,,7,",,N",173,",,N",,
US1NCBC0087,1/20/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",3,",,N",,,,,,,,,,
US1NCBC0087,1/21/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,1/22/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,1/23/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,1/24/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",224,",,N",,,,,,,,,,
US1NCBC0087,1/25/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",130,",,N",,,,,,,,,,
US1NCBC0087,1/26/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",3,",,N",,,,,,,,,,
US1NCBC0087,1/27/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,1/28/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",25,",,N",,,,,,,,,,
US1NCBC0087,1/29/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",3,",,N",,,,,,,,,,
US1NCBC0087,1/30/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,2/3/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",,,,,,,4,",,N",74,",,N",,
US1NCBC0087,2/4/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,"T,,N",,,,,,,,,,
US1NCBC0087,2/5/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",20,",,N",,,,,,,,,,
US1NCBC0087,2/6/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",785,",,N",,,,,,,,,,
US1NCBC0087,2/7/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",300,",,N",,,,,,,,,,
US1NCBC0087,2/11/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",,,,,,,4,",,N",269,",,N",,
US1NCBC0087,2/13/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",290,",,N",,,,,,,,,,
US1NCBC0087,2/17/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",,,,,,,4,",,N",5,",,N",,
US1NCBC0087,2/19/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",109,",,N",,,,,,,,,,
US1NCBC0087,2/24/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",,,,,,,5,",,N",74,",,N",,
US1NCBC0087,2/25/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",175,",,N",,,,,,,,,,
US1NCBC0087,2/26/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",3,",,N",,,,,,,,,,
US1NCBC0087,2/29/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",20,",,N",,,,,,,,,,
US1NCBC0087,3/1/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,3/2/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,3/3/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",86,",,N",,,,,,,,,,
US1NCBC0087,3/4/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",33,",,N",,,,,,,,,,
US1NCBC0087,3/6/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",,,,,,,2,",,N",5,",,N",,
US1NCBC0087,3/7/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,3/8/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,3/9/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,3/10/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",15,",,N",,,,,,,,,,
US1NCBC0087,3/11/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,3/12/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,3/13/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,3/14/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,3/15/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",5,",,N",,,,,,,,,,
US1NCBC0087,3/16/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",3,",,N",,,,,,,,,,
US1NCBC0087,3/17/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",53,",,N",,,,,,,,,,
US1NCBC0087,3/18/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,"T,,N",,,,,,,,,,
US1NCBC0087,3/19/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",15,",,N",,,,,,,,,,
US1NCBC0087,3/20/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,3/21/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",15,",,N",,,,,,,,,,
US1NCBC0087,3/22/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,"T,,N",,,,,,,,,,
US1NCBC0087,3/23/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",178,",,N",,,,,,,,,,
US1NCBC0087,3/24/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",15,",,N",,,,,,,,,,
US1NCBC0087,3/25/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",358,",,N",,,,,,,,,,
US1NCBC0087,3/26/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",8,",,N",,,,,,,,,,
US1NCBC0087,3/27/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,3/30/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,"T,,N",,,,,,,,,,
US1NCBC0087,3/31/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",5,",,N",,,,,,,,,,
US1NCBC0087,4/1/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",25,",,N",,,,,,,,,,
US1NCBC0087,4/2/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,4/3/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,4/4/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,4/5/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,4/6/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,4/7/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
